fecha,local_id,local_nombre,comuna_nombre,localidad_nombre,local_direccion,funcionamiento_hora_apertura,funcionamiento_hora_cierre,local_telefono,local_lat,local_lng,funcionamiento_dia,fk_region,fk_comuna,fk_localidad
30-05-20,858,AHUMADA,ESTACION CENTRAL,ESTACION CENTRAL,PADRE ALBERTO HURTADO 60. INTERIOR LIDER,09:00:00,22:30:00,+560227645558,-33.452695,-70.69151,sabado,7,92,111
30-05-20,861,BELGO CHILENA,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 3700. INTERIOR TERMINAL DE BUSES,08:00:00,22:30:00,+560227765182,-33.453930,-70.687752,sabado,7,92,111
30-05-20,862,CARRERA,ESTACION CENTRAL,ESTACION CENTRAL,LOS PINGUINOS 4294,10:00:00,22:00:00,+560227791393,-33.471008,-70.692411,sabado,7,92,111
30-05-20,863,CENTRO DE SALUD LAS REJAS,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 6064,09:00:00,18:00:00,+560227642171,-33.457573,-70.706486,sabado,7,92,111
30-05-20,864,CRUZ VERDE,SANTIAGO,SANTIAGO CENTRO,AV. LIBERTADOR BERNARDO O'HIGGINS 3002,09:00:00,20:00:00,+560226892340,-33.450529,-70.67748,sabado,7,130,149
30-05-20,865,CRUZ VERDE,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 3250. PASEO ARAUCO ESTACION,08:30:00,22:00:00,+560226890714,-33.451139,-70.679883,sabado,7,92,111
30-05-20,867,CRUZ VERDE,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 3806-3810,08:00:00,22:30:00,+560223761879,-33.453339,-70.687819,sabado,7,92,111
30-05-20,868,CRUZ VERDE,ESTACION CENTRAL,ESTACION CENTRAL,AV. LOS PAJARITOS 6950. INTERIOR MONTSERRAT,08:30:00,21:30:00,+560227419075,-33.467564,-70.729965,sabado,7,92,111
30-05-20,869,CRUZ VERDE,ESTACION CENTRAL,ESTACION CENTRAL,SAN BORJA 184. LOCAL 506 - 508. PASEO ARAUCO ESTACION,09:00:00,22:00:00,+560227643873,-33.453006,-70.680365,sabado,7,92,111
30-05-20,871,DEL DR. SIMI ,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 4102,09:00:00,21:00:00,+560223610321,-33.454199,-70.692347,sabado,7,92,111
30-05-20,872,DEL DR. SIMI ,ESTACION CENTRAL,ESTACION CENTRAL,AV. MATUCANA 24. L - 2G,09:00:00,21:00:00,+560224401285,-33.448949,-70.679158,sabado,7,92,111
30-05-20,873,ELENA,ESTACION CENTRAL,ESTACION CENTRAL,AV. 5 DE ABRIL 5940,08:30:00,21:30:00,+560227640567,-33.465727,-70.708569,sabado,7,92,111
30-05-20,874,ESPOZ,ESTACION CENTRAL,ESTACION CENTRAL,AV. GLADYS MARIN MILLIE 6997,09:00:00,22:00:00,+5602228701938,-33.467524,-70.730906,sabado,7,92,111
30-05-20,875,ESPOZ,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 6002,09:00:00,22:00:00,+560227791721,-33.45794,-70.707389,sabado,7,92,111
30-05-20,877,PURA SALUD,ESTACION CENTRAL,ESTACION CENTRAL,AV. 5 DE ABRIL 4698,08:30:00,21:30:00,+560227767163 - 8435,-33.461825,-70.698417,sabado,7,92,111
30-05-20,878,OLIVER,SAN BERNARDO,SAN BERNARDO,LAS ACACIAS 3112,10:00:00,14:00:00,+560228942890,-33.559202,-70.709637,sabado,7,124,143
30-05-20,880,PUDAHUEL,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 6036 L-B,10:30:00,21:30:00,+560227799293,-33.450672,-70.677606,sabado,7,92,111
30-05-20,881,SAINT GERMAIN,ESTACION CENTRAL,ESTACION CENTRAL,AV. 5 DE ABRIL 5101,10:00:00,22:00:00,+560223243375,-33.464421,-70.70544,sabado,7,92,111
30-05-20,882,SALCOBRAND,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 3307,09:00:00,21:00:00,+560226816872,-33.450755,-70.679185,sabado,7,92,111
30-05-20,883,SALCOBRAND,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 3470. MALL PLAZA AHUMADA,10:00:00,21:30:00,+560228987833,-33.451979,-70.682283,sabado,7,92,111
30-05-20,884,SALCOBRAND,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 3770. INTERIOR TUR BUS,08:30:00,22:00:00,+560224632647,-33.453151,-70.687245,sabado,7,92,111
30-05-20,885,SALCOBRAND,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 4850. CLINICA BICENTENARIO,09:00:00,14:00:00,+5602,-33.456732,-70.70273,sabado,7,92,111
30-05-20,886,SALCOBRAND,ESTACION CENTRAL,ESTACION CENTRAL,SAN FRANCISCO DE BORJA 122. PASEO ARAUCO ESTACION,08:30:00,22:00:00,+560224632647,-33.453167,-70.68039,sabado,7,92,111
30-05-20,887,SALCOBRAND,ESTACION CENTRAL,ESTACION CENTRAL,"AV. LIBERTADOR BERNARDO O'HIGGINS 3250, LOCAL 87. ESTACION CENTRAL",08:00:00,22:00:00,+560227799503,-33.451101,-70.679644,sabado,7,92,111
30-05-20,888,SALCOBRAND,HUECHURABA,HUECHURABA,"AV. AMERICO VESPUCIO 1737. L-P-1285, P-1281. MALL PLAZA NORTE",10:00:00,21:30:00,+560227211284,-33.368062,-70.678301,sabado,7,93,112
30-05-20,889,SALCOBRAND,HUECHURABA,HUECHURABA,AV. AMERICO VESPUCIO 1737. LOCAL 1005. MALL PLAZA NORTE,09:00:00,22:00:00,+560225860511,-33.368062,-70.678301,sabado,7,93,112
30-05-20,890,AHUMADA,HUECHURABA,HUECHURABA,AV. AMERICO VESPUCIO 1737. INTERIOR LIDER,09:00:00,22:30:00,+560226313369,-33.368062,-70.678301,sabado,7,93,112
30-05-20,892,AHUMADA ,HUECHURABA,HUECHURABA,AV. PEDRO FONTOVA 7571,08:00:00,23:00:00,+560226313242,-33.351179,-70.670396,sabado,7,93,112
30-05-20,893,CRUZ VERDE,HUECHURABA,HUECHURABA,AV. AMERICO VESPUCIO 1737.  L- 1193    MALL PLAZA NORTE,10:00:00,21:30:00,+560225860368,-33.36799,-70.678378,sabado,7,93,112
30-05-20,894,CRUZ VERDE,HUECHURABA,HUECHURABA,AV. EL PARQUE 4023 LOCAL 113. STRIP CENTER,10:00:00,20:00:00,+560227280315,-33.393935,-70.620979,sabado,7,93,112
30-05-20,895,CRUZ VERDE,HUECHURABA,HUECHURABA,AV. PEDRO FONTOVA 7789. L-4,09:00:00,22:00:00,+560227210528,-33.347738,-70.670353,sabado,7,93,112
30-05-20,896,CRUZ VERDE,HUECHURABA,HUECHURABA,SANTA MARTA DE HUECHURABA 7300,10:00:00,21:00:00,+560228700713,-33.354562,-70.677469,sabado,7,93,112
30-05-20,897,FARMAVIDA ,HUECHURABA,HUECHURABA,AV. RECOLETA 5418,08:30:00,21:30:00,+560226262195,-33.376326,-70.637787,sabado,7,93,112
30-05-20,898,MAIPO,HUECHURABA,HUECHURABA,AV. CACIQUES CHILENOS SUR 1392,10:00:00,15:00:00,+560227211618,-33.357631,-70.669881,sabado,7,93,112
30-05-20,899,SALCOBRAND,HUECHURABA,HUECHURABA,AV. PEDRO FONTOVA 7777.  L-2,09:00:00,22:00:00,+560227210939,-33.348222,-70.670417,sabado,7,93,112
30-05-20,900,SANTA TERESITA ,HUECHURABA,HUECHURABA,CAMINO EL BOSQUE DE SANTIAGO 486,10:00:00,15:00:00,+560226261215,-33.375266,-70.632974,sabado,7,93,112
30-05-20,902,BENJAMIN,INDEPENDENCIA,INDEPENDENCIA,GENERAL PRIETO  1034. L- 112,09:00:00,14:00:00,+560227323328,-33.429863,-70.653707,sabado,7,94,113
30-05-20,903,BICENTENARIO,INDEPENDENCIA,INDEPENDENCIA,SALOMON SACK 351. INTERIOR UNIMARC,10:00:00,22:00:00,+560224017183,-33.41974,-70.670227,sabado,7,94,113
30-05-20,904,MEDDICA,INDEPENDENCIA,INDEPENDENCIA,AV. INDEPENDENCIA 1102,09:00:00,22:00:00,+560227351648,-33.41751,-70.656496,sabado,7,94,113
30-05-20,905,CRUZ VERDE,INDEPENDENCIA,INDEPENDENCIA,INDEPENDENCIA 2127. INTERIOR MONTSERRAT,08:30:00,22:00:00,+560227777528,-33.406802,-70.660646,sabado,7,94,113
30-05-20,906,CRUZ VERDE,INDEPENDENCIA,INDEPENDENCIA,VIVACETA 975. INTERIOR SANTA ISABEL,09:00:00,22:00:00,+560227773119,-33.419606,-70.663331,sabado,7,94,113
30-05-20,907,CRUZ VERDE ,INDEPENDENCIA,INDEPENDENCIA,AV. INDEPENDENCIA   936,09:00:00,22:00:00,+560223800651,-33.420034,-70.655933,sabado,7,94,113
30-05-20,908,DEL DR. SIMI ,INDEPENDENCIA,INDEPENDENCIA,AV. INDEPENDENCIA 990,09:00:00,18:00:00,+560223610316,-33.419416,-70.656062,sabado,7,94,113
30-05-20,909,LA URGENCIA,INDEPENDENCIA,INDEPENDENCIA,AV. INDEPENDENCIA  299,10:30:00,14:00:00,+560227354734,-33.42831,-70.653742,sabado,7,94,113
30-05-20,910,MAESTRE,INDEPENDENCIA,INDEPENDENCIA,AV. SALOMON SACK 928,08:30:00,21:30:00,+560227376512,-33.414275,-70.678147,sabado,7,94,113
30-05-20,911,NOVOA,INDEPENDENCIA,INDEPENDENCIA,NUEVA DE MATTE  2599,09:00:00,21:00:00,+560227754939,-33.408777,-70.671801,sabado,7,94,113
30-05-20,912,NUEVA REAL,CONCHALI,CONCHALI,AV. INDEPENDENCIA  3998,10:00:00,20:00:00,+560227346104,-33.391351,-70.674733,sabado,7,88,107
30-05-20,913,RENACER,INDEPENDENCIA,INDEPENDENCIA,AV. INDEPENDENCIA 179,09:00:00,14:00:00,+560227356411,-33.430315,-70.653208,sabado,7,94,113
30-05-20,914,SANTA LAURA,INDEPENDENCIA,INDEPENDENCIA,SANTA LAURA 1435,08:30:00,21:30:00,+560227771247,-33.405615,-70.660912,sabado,7,94,113
30-05-20,915,VALLE DE VIDA,INDEPENDENCIA,INDEPENDENCIA,AV. HIPODROMO CHILE 1372.  L-1,10:00:00,21:00:00,+560227375072,-33.407093,-70.660249,sabado,7,94,113
30-05-20,916,SALCOBRAND,INDEPENDENCIA,INDEPENDENCIA,AV. INDEPENDENCIA 902-906,09:00:00,21:00:00,+560224440812,-33.420452,-70.655914,sabado,7,94,113
30-05-20,919,ASFAR,INDEPENDENCIA,INDEPENDENCIA,INDEPENDENCIA 1946. STRIP CENTER,09:00:00,21:00:00,+560227772507,-33.409206,-70.660530,sabado,7,94,113
30-05-20,921,ECUANASER,ISLA DE MAIPO,ISLA DE MAIPO,BALMACEDA 3535-LA ISLITA,09:00:00,23:00:00,+560228190532,-33.745037,-70.864777,sabado,7,95,114
30-05-20,922,ECUANASER,ISLA DE MAIPO,ISLA DE MAIPO,AV. SANTELICES 555-C,09:00:00,22:30:00,+560228199380,-33.754429,-70.900940,sabado,7,95,114
30-05-20,923,FARMAMARKET,ISLA DE MAIPO,ISLA DE MAIPO,GALVEZ 06,08:30:00,23:00:00,+560228190180,-33.756367,-70.896568,sabado,7,95,114
30-05-20,925,CONTIGO,LA GRANJA,LA GRANJA,AV. SANTA ROSA 6482,10:00:00,15:00:00,+560298267409,-33.520695,-70.636318,sabado,7,98,117
30-05-20,926,SALCOBRAND,LA CISTERNA,LA CISTERNA,AMERICO VESPUCIO 33. L-120 Y 121. ESTACION INTERMODAL LA CISTERNA,09:00:00,22:00:00,+560225581568,-33.538005,-70.664369,sabado,7,96,115
30-05-20,927,AHUMADA,LA CISTERNA,LA CISTERNA,AMERICO VESPUCIO 33. L-26. ESTACION INTERMODAL LA CISTERNA,08:30:00,22:30:00,+560226313646,-33.538335,-70.663864,sabado,7,96,115
30-05-20,928,AHUMADA,LA CISTERNA,LA CISTERNA,FERNANDEZ  ALBANO 27,08:30:00,22:30:00,+560226313297,-33.52358,-70.660504,sabado,7,96,115
30-05-20,929,BELEN,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 8701,09:00:00,22:45:00,+560225580674,-33.5358487,-70.66409249999998,sabado,7,96,115
30-05-20,930,CARMEN,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 6494,10:00:00,14:00:00,+560223621700,-33.516616,-70.658521,sabado,7,96,115
30-05-20,931,CRUZ VERDE,LA CISTERNA,LA CISTERNA,AV. AMERICO VESPUCIO  33    LOCAL 5  EST.INTERMODAL,08:30:00,22:00:00,+560225481014,-33.538403,-70.664446,sabado,7,96,115
30-05-20,932,CRUZ VERDE,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 6567,09:00:00,22:00:00,+560225212749,-33.517198,-70.658919,sabado,7,96,115
30-05-20,933,CRUZ VERDE,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 7390,10:00:00,22:00:00,+560225484135,-33.522719,-70.660394,sabado,7,96,115
30-05-20,934,CRUZ VERDE ,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 8501. PETROBRAS,10:00:00,23:00:00,+560225271723,-33.533328,-70.663444,sabado,7,96,115
30-05-20,935,DEL DR. SIMI ,LA CISTERNA,LA CISTERNA,AMERICO VESPUCIO 75. ESTACION INTERMODAL LA CISTERNA,09:00:00,21:00:00,+560225596686,-33.5378,-70.663723,sabado,7,96,115
30-05-20,936,DEL DR. SIMI ,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 8039. PETROBRAS,08:30:00,21:30:00,+560225471387,-33.527418,-70.661756,sabado,7,96,115
30-05-20,937,DEL DR. SIMI ,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 6486,09:00:00,21:00:00,+560223610296,-33.516263,-70.658422,sabado,7,96,115
30-05-20,938,DEL DR. SIMI ,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 9253,09:00:00,20:00:00,+560225591636,-33.54304,-70.666405,sabado,7,96,115
30-05-20,942,LA GRANJA,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 8239,10:00:00,14:00:00,+560225589664,-33.529805,-70.662457,sabado,7,96,115
30-05-20,943,MANRIQUEZ,LA CISTERNA,LA CISTERNA,RIQUELME  6,10:00:00,14:00:00,+560225486574,-33.545669,-70.668057,sabado,7,96,115
30-05-20,944,MARTINEZ  ACUÑA,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 9303,08:30:00,21:30:00,+560225592929,-33.54348,-70.666708,sabado,7,96,115
30-05-20,945,SANTA ANSELMA,LA CISTERNA,LA CISTERNA,SANTA ANSELMA 0199,10:00:00,14:00:00,+560228489497,-33.530878,-70.664811,sabado,7,96,115
30-05-20,946,SANTA RITA,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA  9312,10:00:00,14:00:00,+560224014413,-33.543684,-70.666555,sabado,7,96,115
30-05-20,947,SALCOBRAND,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 6701,09:00:00,22:30:00,+560225243954,-33.518528,-70.659275,sabado,7,96,115
30-05-20,948,MANRIQUEZ,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA   6608,10:00:00,20:00:00,+560225268384,-33.5179239,-70.65880859999999,sabado,7,96,115
30-05-20,949,MANRIQUEZ,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA 7877-7883,08:00:00,22:00:00,+560225596608,-33.523955,-70.660611,sabado,7,96,115
30-05-20,950,SALCOBRAND,LA CISTERNA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA  8877,08:30:00,22:00:00,+560225585337,-33.538229,-70.664881,sabado,7,96,115
30-05-20,951,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,AV. AMERICO VESPUCIO 6325. INTERIOR LIDER,08:30:00,22:30:00,+560226313265,-33.511522,-70.590659,sabado,7,97,116
30-05-20,952,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,AV. AMERICO VESPUCIO 7310. INTERIOR MONTSERRAT,09:00:00,22:00:00,+560226313252,-33.51988985915592,-70.59560333596801,sabado,7,97,116
30-05-20,953,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,FROILAN ROA 7107. INTERIOR MALL PLAZA VESPUCIO,08:30:00,22:30:00,+560226313392,-33.516006,-70.5976,sabado,7,97,116
30-05-20,954,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,LA FLORIDA 9497,09:00:00,00:00:00,+560226313292,-33.543243,-70.570288,sabado,7,97,116
30-05-20,955,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,ROJAS MAGALLANES 3638. CENTRO COMERCIAL LAS FLORES DE TOBALABA,09:00:00,22:00:00,+560226313550,-33.535917,-70.555482,sabado,7,97,116
30-05-20,956,AHUMADA,LA FLORIDA,LA FLORIDA SUR,SANTA AMALIA 1763. INTERIOR LIDER,09:00:00,22:30:00,+560222874167,-33.545723,-70.569232,sabado,7,97,376
30-05-20,957,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,VICUÑA MACKENNA 6100. MALL FLORIDA CENTER,08:30:00,22:30:00,+560222940979,-33.510377,-70.608662,sabado,7,97,116
30-05-20,958,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 6100. MALL FLORIDA CENTER,10:00:00,22:00:00,+560226313290,-33.511162,-70.608098,sabado,7,97,116
30-05-20,960,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 6540  PARADERO 11,09:00:00,22:00:00,+560222940220,-33.515655,-70.606581,sabado,7,97,116
30-05-20,961,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 8733    METRO ROJAS MAGALLANES,09:00:00,23:00:00,+560226313904,-33.535135,-70.593341,sabado,7,97,116
30-05-20,962,AHUMADA,LA FLORIDA,LA FLORIDA SUR,AV. VICUÑA MACKENNA 9587. ESQUINA SANTA AMALIA.,09:00:00,00:00:00,+560226313201,-33.543827,-70.58935,sabado,7,97,376
30-05-20,963,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,VICUÑA MACKENNA PONIENTE 7196. INTERIOR LIDER,08:30:00,22:30:00,+560226313222,-33.519608,-70.602804,sabado,7,97,116
30-05-20,964,AHUMADA,LA FLORIDA,LA FLORIDA NORTE,AV. WALKER MARTINEZ 1767     ESQ. AVE.LA FLORIDA,10:00:00,22:00:00,+560226313936,-33.522524,-70.579158,sabado,7,97,116
30-05-20,965,BELEN,LA FLORIDA,LA FLORIDA NORTE,WALKER MARTINEZ 2051,09:00:00,22:00:00,+560222962978,-33.522497,-70.574622,sabado,7,97,116
30-05-20,966,C.A.,LA FLORIDA,LA FLORIDA NORTE,AV. SANTA RAQUEL 9306. LOCAL D,09:00:00,21:00:00,+560228103223,-33.539579,-70.603521,sabado,7,97,116
30-05-20,968,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,AV. AMERICO VESPUCIO 7500,00:00:00,00:00:00,+560222862541,-33.522077,-70.597461,sabado,7,97,116
30-05-20,969,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,ENRIQUE OLIVARES 594,10:00:00,22:00:00,+560222826569,-33.539606,-70.583173,sabado,7,97,116
30-05-20,970,CRUZ VERDE,LA FLORIDA,LA FLORIDA SUR,AV.  LA FLORIDA  9385. COSTADO SANTA ISABEL,00:00:00,00:00:00,+560222971277,-33.539997,-70.571672,sabado,7,97,376
30-05-20,971,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,AV. LA FLORIDA 9660   LOCALES 9-10,10:00:00,22:00:00,+560222972469,-33.543129,-70.569974,sabado,7,97,116
30-05-20,973,CRUZ VERDE,LA FLORIDA,LA FLORIDA SUR,SAN JOSE DE LA ESTRELLA 1370. INTERIOR PUERTO CRISTO,09:00:00,22:00:00,+560222628123,-33.55396,-70.602718,sabado,7,97,376
30-05-20,974,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,"SANCHEZ FONTECILLA 8968  LOCALES 9,10,11. INTERIOR LIDER",08:30:00,22:30:00,+560222301898,-33.534741,-70.554336,sabado,7,97,116
30-05-20,975,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,SERAFIN ZAMORA 57 63,08:30:00,22:00:00,+560222934147,-33.520704,-70.600007,sabado,7,97,116
30-05-20,976,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,VICENTE VALDES 85,08:30:00,22:00:00,+560228700712,-33.526927,-70.596404,sabado,7,97,116
30-05-20,977,CRUZ VERDE,LA FLORIDA,LA FLORIDA SUR,AV. VICUÑA MACKENNA 10427,09:00:00,22:30:00,+560222625684,-33.553512,-70.586767,sabado,7,97,376
30-05-20,978,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 6100 LOCAL 1110  MALL FLORIDA CENTER,10:00:00,22:00:00,+560222218884,-33.510715,-70.608632,sabado,7,97,116
30-05-20,979,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 7110    L.219-220-221 MALL PLAZA VESPUCIO,10:00:00,21:30:00,+560222301829,-33.51926,-70.600275,sabado,7,97,116
30-05-20,980,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 7110 LOCAL C 102 MALL PLAZA VESPUCIO,10:00:00,21:30:00,+560225863151,-33.51926,-70.600275,sabado,7,97,116
30-05-20,983,CRUZ VERDE,LA FLORIDA,LA FLORIDA SUR,AV. VICUÑA MACKENNA 9797   ESSO,10:00:00,22:00:00,+560222627225,-33.546543,-70.588089,sabado,7,97,376
30-05-20,984,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA ORIENTE 6100 LOCAL 134. MALL FLORIDA CENTER,10:00:00,22:00:00,+560227554985,-33.510449,-70.608448,sabado,7,97,116
30-05-20,985,CRUZ VERDE,LA FLORIDA,LA FLORIDA NORTE,WALKER MARTINEZ 1786,10:00:00,00:00:00,+560222960300,-33.522345,-70.579265,sabado,7,97,116
30-05-20,986,VITA,LA FLORIDA,LA FLORIDA SUR,AV. VICUÑA MACKENNA 9705,10:00:00,20:00:00,+560229816098,-33.546051,-70.588269,sabado,7,97,376
30-05-20,987,M & L,LA FLORIDA,LA FLORIDA NORTE,AV. WALKER MARTINEZ 1583 B,09:30:00,20:00:00,+560222866765,-33.522596,-70.580692,sabado,7,97,116
30-05-20,988,DEL DR. SIMI ,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA PONIENTE 7287,09:00:00,14:00:00,+560222835989,-33.52095,-70.601131,sabado,7,97,116
30-05-20,989,DEL DR. SIMI ,LA FLORIDA,LA FLORIDA NORTE,WALKER MARTINEZ 1786. COSTADO SANTA ISABEL,09:00:00,21:30:00,+560229335541,-33.521946,-70.579651,sabado,7,97,116
30-05-20,990,DEL DR. SIMI ,LA FLORIDA,LA FLORIDA NORTE,SERAFIN ZAMORA 35,09:00:00,21:00:00,+560223671282,-33.520843,-70.600292,sabado,7,97,116
30-05-20,991,EBEN EZER,LA FLORIDA,LA FLORIDA NORTE,AV. TRINIDAD  PONIENTE 1420,10:00:00,20:00:00,+560222911421,-33.546778,-70.606382,sabado,7,97,116
30-05-20,992,FARMA SUR,LA FLORIDA,LA FLORIDA SUR,BAHIA CATALINA 10900 C,08:30:00,21:30:00,+560225435624,-33.560976,-70.610744,sabado,7,97,376
30-05-20,993,CRUZ VERDE,LA FLORIDA,LA FLORIDA SUR,AV. VICUÑA MACKENNA 12321. INTERIOR MONTSERRAT,09:00:00,22:00:00,+560222953476,-33.566856,-70.5855953,sabado,7,97,376
30-05-20,994,FAMILY ,LA FLORIDA,LA FLORIDA NORTE,VICUÑA MACKENNA ORIENTE 6420,10:00:00,15:00:00,+560222927380,-33.512918,-70.60613,sabado,7,97,116
30-05-20,996,GALENICA ,LA FLORIDA,LA FLORIDA NORTE,AMERICO VESPUCIO 7500 LOCAL B3-1B,10:00:00,14:00:00,+560225947947,-33.52163,-70.597311,sabado,7,97,116
30-05-20,997,JUMBO,LA FLORIDA,LA FLORIDA NORTE,VICUÑA MACKENNA 6100. MALL FLORIDA CENTER,08:30:00,22:30:00,+560227206409,-33.511162,-70.608098,sabado,7,97,116
30-05-20,999,NOVASALUD.COM ,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 6975   L-3024,08:30:00,13:30:00,+560225990025,-33.517489,-70.601603,sabado,7,97,116
30-05-20,1000,REDFARMA,LA FLORIDA,LA FLORIDA NORTE,VICUÑA MACKENNA 7110,08:30:00,21:30:00,+560225807560,-33.518724,-70.600416,sabado,7,97,116
30-05-20,1001,REY FARMA,LA FLORIDA,LA FLORIDA SUR,GENERAL ARRIAGADA  440,09:00:00,19:00:00,+560229961652,-33.557606,-70.59041,sabado,7,97,376
30-05-20,1002,ROSARIO,LA FLORIDA,LA FLORIDA NORTE,ROJAS MAGALLANES 841,08:30:00,21:30:00,+560227552322,-33.535457,-70.603641,sabado,7,97,116
30-05-20,1003,ROTONDA  LA FLORIDA,LA FLORIDA,LA FLORIDA NORTE,SERAFIN ZAMORA 53,08:30:00,21:30:00,+560222839609,-33.520682,-70.600015,sabado,7,97,116
30-05-20,1005,SANTA RAQUEL,LA FLORIDA,LA FLORIDA SUR,AV. SANTA RAQUEL 10819,10:00:00,21:00:00,+560223195300,-33.558974,-70.601216,sabado,7,97,376
30-05-20,1006,SU FARMA,LA FLORIDA,LA FLORIDA SUR,AV. DIEGO PORTALES 2372. LOCAL A Y B.,08:30:00,21:30:00,+560225677309,-33.559242,-70.55976,sabado,7,97,376
30-05-20,1007,SALCOBRAND,LA FLORIDA,LA FLORIDA SUR,AV. LA FLORIDA 9871,09:00:00,00:00:00,+560222372676,-33.547833,-70.568365,sabado,7,97,376
30-05-20,1008,SALCOBRAND,LA FLORIDA,LA FLORIDA NORTE,AV. ROJAS MAGALLANES 1280  ESQUINA AV.LA FLORIDA,08:30:00,22:00:00,+560222872762,-33.535564,-70.573944,sabado,7,97,116
30-05-20,1010,SALCOBRAND,LA FLORIDA,LA FLORIDA SUR,AV. VICUÑA MACKENNA 11091. STRIP CENTER,09:00:00,21:30:00,+560222885778,-33.560726,-70.585402,sabado,7,97,376
30-05-20,1011,SALCOBRAND,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 6100. MALL FLORIDA CENTER. LOCAL 3107,10:00:00,22:00:00,+560222946684,-33.510688,-70.608514,sabado,7,97,116
30-05-20,1012,SALCOBRAND,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA PONIENTE 6331. INTERIOR UNIMARC,08:30:00,22:30:00,+560222940394,-33.514212,-70.608076,sabado,7,97,116
30-05-20,1014,SALCOBRAND,LA FLORIDA,LA FLORIDA NORTE,AV. VICUÑA MACKENNA 7304,09:00:00,21:30:00,+560227555351,-33.520753,-70.598985,sabado,7,97,116
